"","studyid","species","year","phenovalue","slope","intid","int_type","spp"
"2439","HMK015","Rhyzobius chrysomeloides",2002,247,-62.9999999999691,161,"predation","spp2"
"2440","HMK015","Rhyzobius chrysomeloides",2003,184,-62.9999999999691,161,"predation","spp2"
"2441","HMK015","Scymnus interruptus",2002,247,-62.9999999999691,162,"predation","spp2"
"2442","HMK015","Scymnus interruptus",2003,184,-62.9999999999691,162,"predation","spp2"
"2443","HMK016","Cerorhinca monocerata",1992,142.307,0.623592857142876,165,"predation","spp2"
"2444","HMK016","Cerorhinca monocerata",1993,143.258,0.623592857142876,165,"predation","spp2"
"2445","HMK016","Cerorhinca monocerata",1994,146.082,0.623592857142876,165,"predation","spp2"
"2446","HMK016","Cerorhinca monocerata",1995,139.568,0.623592857142876,165,"predation","spp2"
"2447","HMK016","Cerorhinca monocerata",1996,147.521,0.623592857142876,165,"predation","spp2"
"2448","HMK016","Cerorhinca monocerata",1997,153.142,0.623592857142876,165,"predation","spp2"
"2449","HMK016","Cerorhinca monocerata",1998,145.695,0.623592857142876,165,"predation","spp2"
"2450","HMK016","Cerorhinca monocerata",1999,155.515,0.623592857142876,165,"predation","spp2"
"2451","HMK016","Cerorhinca monocerata",2000,149.935,0.623592857142876,165,"predation","spp2"
"2452","HMK016","Cerorhinca monocerata",2001,156.489,0.623592857142876,165,"predation","spp2"
"2453","HMK016","Cerorhinca monocerata",2002,136.909,0.623592857142876,165,"predation","spp2"
"2454","HMK016","Cerorhinca monocerata",2003,146.73,0.623592857142876,165,"predation","spp2"
"2455","HMK016","Cerorhinca monocerata",2004,157.018,0.623592857142876,165,"predation","spp2"
"2456","HMK016","Cerorhinca monocerata",2005,149.105,0.623592857142876,165,"predation","spp2"
"2457","HMK016","Cerorhinca monocerata",2006,153.321,0.623592857142876,165,"predation","spp2"
"2458","HMK018","Pygoscelis papua",1991,320,0.186274509803873,168,"competition","spp2"
"2459","HMK018","Pygoscelis papua",1992,316,0.186274509803873,168,"competition","spp2"
"2460","HMK018","Pygoscelis papua",1993,308,0.186274509803873,168,"competition","spp2"
"2461","HMK018","Pygoscelis papua",1994,321,0.186274509803873,168,"competition","spp2"
"2462","HMK018","Pygoscelis papua",1995,304,0.186274509803873,168,"competition","spp2"
"2463","HMK018","Pygoscelis papua",1996,309,0.186274509803873,168,"competition","spp2"
"2464","HMK018","Pygoscelis papua",1997,308,0.186274509803873,168,"competition","spp2"
"2465","HMK018","Pygoscelis papua",1998,316,0.186274509803873,168,"competition","spp2"
"2466","HMK018","Pygoscelis papua",1999,314.5,0.186274509803873,168,"competition","spp2"
"2467","HMK018","Pygoscelis papua",2000,314.5,0.186274509803873,168,"competition","spp2"
"2468","HMK018","Pygoscelis papua",2001,306,0.186274509803873,168,"competition","spp2"
"2469","HMK018","Pygoscelis papua",2002,323.5,0.186274509803873,168,"competition","spp2"
"2470","HMK018","Pygoscelis papua",2003,317.5,0.186274509803873,168,"competition","spp2"
"2471","HMK018","Pygoscelis papua",2004,316,0.186274509803873,168,"competition","spp2"
"2472","HMK018","Pygoscelis papua",2005,313.5,0.186274509803873,168,"competition","spp2"
"2473","HMK018","Pygoscelis papua",2006,308,0.186274509803873,168,"competition","spp2"
"2474","HMK018","Pygoscelis papua",2007,324,0.186274509803873,168,"competition","spp2"
"2475","HMK018","Pygoscelis papua",1991,320,0.186274509803873,169,"competition","spp2"
"2476","HMK018","Pygoscelis papua",1992,316,0.186274509803873,169,"competition","spp2"
"2477","HMK018","Pygoscelis papua",1993,308,0.186274509803873,169,"competition","spp2"
"2478","HMK018","Pygoscelis papua",1994,321,0.186274509803873,169,"competition","spp2"
"2479","HMK018","Pygoscelis papua",1995,304,0.186274509803873,169,"competition","spp2"
"2480","HMK018","Pygoscelis papua",1996,309,0.186274509803873,169,"competition","spp2"
"2481","HMK018","Pygoscelis papua",1997,308,0.186274509803873,169,"competition","spp2"
"2482","HMK018","Pygoscelis papua",1998,316,0.186274509803873,169,"competition","spp2"
"2483","HMK018","Pygoscelis papua",1999,314.5,0.186274509803873,169,"competition","spp2"
"2484","HMK018","Pygoscelis papua",2000,314.5,0.186274509803873,169,"competition","spp2"
"2485","HMK018","Pygoscelis papua",2001,306,0.186274509803873,169,"competition","spp2"
"2486","HMK018","Pygoscelis papua",2002,323.5,0.186274509803873,169,"competition","spp2"
"2487","HMK018","Pygoscelis papua",2003,317.5,0.186274509803873,169,"competition","spp2"
"2488","HMK018","Pygoscelis papua",2004,316,0.186274509803873,169,"competition","spp2"
"2489","HMK018","Pygoscelis papua",2005,313.5,0.186274509803873,169,"competition","spp2"
"2490","HMK018","Pygoscelis papua",2006,308,0.186274509803873,169,"competition","spp2"
"2491","HMK018","Pygoscelis papua",2007,324,0.186274509803873,169,"competition","spp2"
"2492","HMK018","Pygoscelis antarcticus",1997,329,-0.321212121212127,167,"competition","spp2"
"2493","HMK018","Pygoscelis antarcticus",1998,325,-0.321212121212127,167,"competition","spp2"
"2494","HMK018","Pygoscelis antarcticus",1999,324,-0.321212121212127,167,"competition","spp2"
"2495","HMK018","Pygoscelis antarcticus",2000,325,-0.321212121212127,167,"competition","spp2"
"2496","HMK018","Pygoscelis antarcticus",2001,324,-0.321212121212127,167,"competition","spp2"
"2497","HMK018","Pygoscelis antarcticus",2002,329,-0.321212121212127,167,"competition","spp2"
"2498","HMK018","Pygoscelis antarcticus",2003,326,-0.321212121212127,167,"competition","spp2"
"2499","HMK018","Pygoscelis antarcticus",2004,329,-0.321212121212127,167,"competition","spp2"
"2500","HMK018","Pygoscelis antarcticus",2005,323,-0.321212121212127,167,"competition","spp2"
"2501","HMK018","Pygoscelis antarcticus",2006,321,-0.321212121212127,167,"competition","spp2"
"2502","HMK019","Perca fluviatillis",1969,146.943,-0.513398597613784,171,"predation","spp2"
"2503","HMK019","Perca fluviatillis",1970,142.4035,-0.513398597613784,171,"predation","spp2"
"2504","HMK019","Perca fluviatillis",1971,139.977,-0.513398597613784,171,"predation","spp2"
"2505","HMK019","Perca fluviatillis",1972,143.5655,-0.513398597613784,171,"predation","spp2"
"2506","HMK019","Perca fluviatillis",1973,142.2105,-0.513398597613784,171,"predation","spp2"
"2507","HMK019","Perca fluviatillis",1974,138.198,-0.513398597613784,171,"predation","spp2"
"2508","HMK019","Perca fluviatillis",1975,140.177,-0.513398597613784,171,"predation","spp2"
"2509","HMK019","Perca fluviatillis",1976,142.6785,-0.513398597613784,171,"predation","spp2"
"2510","HMK019","Perca fluviatillis",1977,148.327,-0.513398597613784,171,"predation","spp2"
"2511","HMK019","Perca fluviatillis",1978,145.719,-0.513398597613784,171,"predation","spp2"
"2512","HMK019","Perca fluviatillis",1979,143.0605,-0.513398597613784,171,"predation","spp2"
"2513","HMK019","Perca fluviatillis",1980,132.825,-0.513398597613784,171,"predation","spp2"
"2514","HMK019","Perca fluviatillis",1981,141.7125,-0.513398597613784,171,"predation","spp2"
"2515","HMK019","Perca fluviatillis",1982,131.427,-0.513398597613784,171,"predation","spp2"
"2516","HMK019","Perca fluviatillis",1983,137.11,-0.513398597613784,171,"predation","spp2"
"2517","HMK019","Perca fluviatillis",1984,130.015,-0.513398597613784,171,"predation","spp2"
"2518","HMK019","Perca fluviatillis",1985,137.6395,-0.513398597613784,171,"predation","spp2"
"2519","HMK019","Perca fluviatillis",1986,139.4585,-0.513398597613784,171,"predation","spp2"
"2520","HMK019","Perca fluviatillis",1987,129.187,-0.513398597613784,171,"predation","spp2"
"2521","HMK019","Perca fluviatillis",1989,133.715,-0.513398597613784,171,"predation","spp2"
"2522","HMK019","Perca fluviatillis",1990,129.6245,-0.513398597613784,171,"predation","spp2"
"2523","HMK019","Perca fluviatillis",1991,134.485,-0.513398597613784,171,"predation","spp2"
"2524","HMK019","Perca fluviatillis",1992,131.457,-0.513398597613784,171,"predation","spp2"
"2525","HMK019","Perca fluviatillis",1993,127.515,-0.513398597613784,171,"predation","spp2"
"2526","HMK019","Perca fluviatillis",1994,129.112,-0.513398597613784,171,"predation","spp2"
"2527","HMK019","Perca fluviatillis",1995,128.683,-0.513398597613784,171,"predation","spp2"
"2528","HMK019","Perca fluviatillis",1996,140.108,-0.513398597613784,171,"predation","spp2"
"2529","HMK019","Perca fluviatillis",1997,129.181,-0.513398597613784,171,"predation","spp2"
"2530","HMK019","Perca fluviatillis",1998,128.187,-0.513398597613784,171,"predation","spp2"
"2531","HMK019","Perca fluviatillis",1999,125.8805,-0.513398597613784,171,"predation","spp2"
"2532","HMK019","Perca fluviatillis",2000,126.424,-0.513398597613784,171,"predation","spp2"
"2533","HMK019","Perca fluviatillis",2001,135.3075,-0.513398597613784,171,"predation","spp2"
"2534","HMK019","Perca fluviatillis",2002,124.3945,-0.513398597613784,171,"predation","spp2"
"2535","HMK019","Perca fluviatillis",2003,130.897,-0.513398597613784,171,"predation","spp2"
"2536","HMK019","Perca fluviatillis",2004,121.54,-0.513398597613784,171,"predation","spp2"
"2537","HMK019","Perca fluviatillis",2005,126.7665,-0.513398597613784,171,"predation","spp2"
"2538","HMK019","Perca fluviatillis",2006,130.5205,-0.513398597613784,171,"predation","spp2"
"2539","HMK019","Perca fluviatillis",2007,120.131,-0.513398597613784,171,"predation","spp2"
"2540","HMK019","Perca fluviatillis",2008,126.487,-0.513398597613784,171,"predation","spp2"
"2541","HMK019","Daphnia3 spp.",1969,160.305,-0.696012315376935,170,"herbivory","spp2"
"2542","HMK019","Daphnia3 spp.",1970,153.324,-0.696012315376935,170,"herbivory","spp2"
"2543","HMK019","Daphnia3 spp.",1971,124.8365,-0.696012315376935,170,"herbivory","spp2"
"2544","HMK019","Daphnia3 spp.",1972,140.054,-0.696012315376935,170,"herbivory","spp2"
"2545","HMK019","Daphnia3 spp.",1973,137.4605,-0.696012315376935,170,"herbivory","spp2"
"2546","HMK019","Daphnia3 spp.",1974,134.959,-0.696012315376935,170,"herbivory","spp2"
"2547","HMK019","Daphnia3 spp.",1975,131.047,-0.696012315376935,170,"herbivory","spp2"
"2548","HMK019","Daphnia3 spp.",1976,142.5315,-0.696012315376935,170,"herbivory","spp2"
"2549","HMK019","Daphnia3 spp.",1977,134.2885,-0.696012315376935,170,"herbivory","spp2"
"2550","HMK019","Daphnia3 spp.",1978,147.44,-0.696012315376935,170,"herbivory","spp2"
"2551","HMK019","Daphnia3 spp.",1979,141.25,-0.696012315376935,170,"herbivory","spp2"
"2552","HMK019","Daphnia3 spp.",1980,125.4055,-0.696012315376935,170,"herbivory","spp2"
"2553","HMK019","Daphnia3 spp.",1981,132.068,-0.696012315376935,170,"herbivory","spp2"
"2554","HMK019","Daphnia3 spp.",1982,123.4645,-0.696012315376935,170,"herbivory","spp2"
"2555","HMK019","Daphnia3 spp.",1983,149.2905,-0.696012315376935,170,"herbivory","spp2"
"2556","HMK019","Daphnia3 spp.",1984,121.607,-0.696012315376935,170,"herbivory","spp2"
"2557","HMK019","Daphnia3 spp.",1986,143.5115,-0.696012315376935,170,"herbivory","spp2"
"2558","HMK019","Daphnia3 spp.",1987,129.6225,-0.696012315376935,170,"herbivory","spp2"
"2559","HMK019","Daphnia3 spp.",1988,129.632,-0.696012315376935,170,"herbivory","spp2"
"2560","HMK019","Daphnia3 spp.",1989,155.9275,-0.696012315376935,170,"herbivory","spp2"
"2561","HMK019","Daphnia3 spp.",1990,123.2625,-0.696012315376935,170,"herbivory","spp2"
"2562","HMK019","Daphnia3 spp.",1991,126.391,-0.696012315376935,170,"herbivory","spp2"
"2563","HMK019","Daphnia3 spp.",1992,121.4005,-0.696012315376935,170,"herbivory","spp2"
"2564","HMK019","Daphnia3 spp.",1993,123.8035,-0.696012315376935,170,"herbivory","spp2"
"2565","HMK019","Daphnia3 spp.",1994,125.1545,-0.696012315376935,170,"herbivory","spp2"
"2566","HMK019","Daphnia3 spp.",1995,131.477,-0.696012315376935,170,"herbivory","spp2"
"2567","HMK019","Daphnia3 spp.",1996,139.5085,-0.696012315376935,170,"herbivory","spp2"
"2568","HMK019","Daphnia3 spp.",1997,110.5725,-0.696012315376935,170,"herbivory","spp2"
"2569","HMK019","Daphnia3 spp.",1998,136.25,-0.696012315376935,170,"herbivory","spp2"
"2570","HMK019","Daphnia3 spp.",1999,133.19,-0.696012315376935,170,"herbivory","spp2"
"2571","HMK019","Daphnia3 spp.",2000,121.22,-0.696012315376935,170,"herbivory","spp2"
"2572","HMK019","Daphnia3 spp.",2001,132.4685,-0.696012315376935,170,"herbivory","spp2"
"2573","HMK019","Daphnia3 spp.",2002,113.75,-0.696012315376935,170,"herbivory","spp2"
"2574","HMK019","Daphnia3 spp.",2003,100.91875,-0.696012315376935,170,"herbivory","spp2"
"2575","HMK019","Daphnia3 spp.",2005,107.881,-0.696012315376935,170,"herbivory","spp2"
"2576","HMK019","Daphnia3 spp.",2006,123.75,-0.696012315376935,170,"herbivory","spp2"
"2577","HMK019","Daphnia3 spp.",2008,119.17,-0.696012315376935,170,"herbivory","spp2"
"2578","HMK020","Thaumetopoea processionea",2009,96,-4.00000000000177,172,"herbivory","spp2"
"2579","HMK020","Thaumetopoea processionea",2010,97,-4.00000000000177,172,"herbivory","spp2"
"2580","HMK020","Thaumetopoea processionea",2011,88,-4.00000000000177,172,"herbivory","spp2"
"2581","HMK021","Platygaster demades",1998,346,-6.99999999999654,173,"parasitism","spp2"
"2582","HMK021","Platygaster demades",1999,339,-6.99999999999654,173,"parasitism","spp2"
"2583","HMK023","Corydalis ambigua",1999,113,0.721978021978037,175,"pollination","spp2"
"2584","HMK023","Corydalis ambigua",2000,121,0.721978021978037,175,"pollination","spp2"
"2585","HMK023","Corydalis ambigua",2001,116,0.721978021978037,175,"pollination","spp2"
"2586","HMK023","Corydalis ambigua",2002,104,0.721978021978037,175,"pollination","spp2"
"2587","HMK023","Corydalis ambigua",2003,111,0.721978021978037,175,"pollination","spp2"
"2588","HMK023","Corydalis ambigua",2004,111,0.721978021978037,175,"pollination","spp2"
"2589","HMK023","Corydalis ambigua",2005,118,0.721978021978037,175,"pollination","spp2"
"2590","HMK023","Corydalis ambigua",2006,117,0.721978021978037,175,"pollination","spp2"
"2591","HMK023","Corydalis ambigua",2007,115,0.721978021978037,175,"pollination","spp2"
"2592","HMK023","Corydalis ambigua",2008,109,0.721978021978037,175,"pollination","spp2"
"2593","HMK023","Corydalis ambigua",2009,117,0.721978021978037,175,"pollination","spp2"
"2594","HMK023","Corydalis ambigua",2010,125,0.721978021978037,175,"pollination","spp2"
"2595","HMK023","Corydalis ambigua",2011,124.5,0.721978021978037,175,"pollination","spp2"
"2596","HMK023","Corydalis ambigua",2012,122,0.721978021978037,175,"pollination","spp2"
"2597","HMK026","Rangifer1 tarandus",2002,155.699,-0.258099999999875,176,"herbivory","spp2"
"2598","HMK026","Rangifer1 tarandus",2003,150.108,-0.258099999999875,176,"herbivory","spp2"
"2599","HMK026","Rangifer1 tarandus",2004,155.269,-0.258099999999875,176,"herbivory","spp2"
"2600","HMK026","Rangifer1 tarandus",2005,147.957,-0.258099999999875,176,"herbivory","spp2"
"2601","HMK026","Rangifer1 tarandus",2006,155.484,-0.258099999999875,176,"herbivory","spp2"
"2602","HMK027","Ficedula1 albicollis",1962,118.154,-0.192331808613633,178,"predation","spp2"
"2603","HMK027","Ficedula1 albicollis",1965,125.6155,-0.192331808613633,178,"predation","spp2"
"2604","HMK027","Ficedula1 albicollis",1966,118.385,-0.192331808613633,178,"predation","spp2"
"2605","HMK027","Ficedula1 albicollis",1968,124.077,-0.192331808613633,178,"predation","spp2"
"2606","HMK027","Ficedula1 albicollis",1969,121.308,-0.192331808613633,178,"predation","spp2"
"2607","HMK027","Ficedula1 albicollis",1970,125.615,-0.192331808613633,178,"predation","spp2"
"2608","HMK027","Ficedula1 albicollis",1971,120.846,-0.192331808613633,178,"predation","spp2"
"2609","HMK027","Ficedula1 albicollis",1972,117.308,-0.192331808613633,178,"predation","spp2"
"2610","HMK027","Ficedula1 albicollis",1973,122.692,-0.192331808613633,178,"predation","spp2"
"2611","HMK027","Ficedula1 albicollis",1974,120.231,-0.192331808613633,178,"predation","spp2"
"2612","HMK027","Ficedula1 albicollis",1975,122.846,-0.192331808613633,178,"predation","spp2"
"2613","HMK027","Ficedula1 albicollis",1976,123.923,-0.192331808613633,178,"predation","spp2"
"2614","HMK027","Ficedula1 albicollis",1977,118.692,-0.192331808613633,178,"predation","spp2"
"2615","HMK027","Ficedula1 albicollis",1978,120.077,-0.192331808613633,178,"predation","spp2"
"2616","HMK027","Ficedula1 albicollis",1980,129.769,-0.192331808613633,178,"predation","spp2"
"2617","HMK027","Ficedula1 albicollis",1981,111.308,-0.192331808613633,178,"predation","spp2"
"2618","HMK027","Ficedula1 albicollis",1982,128.077,-0.192331808613633,178,"predation","spp2"
"2619","HMK027","Ficedula1 albicollis",1983,116.538,-0.192331808613633,178,"predation","spp2"
"2620","HMK027","Ficedula1 albicollis",1984,121.923,-0.192331808613633,178,"predation","spp2"
"2621","HMK027","Ficedula1 albicollis",1986,117.462,-0.192331808613633,178,"predation","spp2"
"2622","HMK027","Ficedula1 albicollis",1988,122.538,-0.192331808613633,178,"predation","spp2"
"2623","HMK027","Ficedula1 albicollis",1989,108.538,-0.192331808613633,178,"predation","spp2"
"2624","HMK027","Ficedula1 albicollis",1990,119.154,-0.192331808613633,178,"predation","spp2"
"2625","HMK027","Ficedula1 albicollis",1991,121,-0.192331808613633,178,"predation","spp2"
"2626","HMK027","Ficedula1 albicollis",1992,117.769,-0.192331808613633,178,"predation","spp2"
"2627","HMK027","Ficedula1 albicollis",1994,114.385,-0.192331808613633,178,"predation","spp2"
"2628","HMK027","Ficedula1 albicollis",1995,117.154,-0.192331808613633,178,"predation","spp2"
"2629","HMK027","Ficedula1 albicollis",1996,117.615,-0.192331808613633,178,"predation","spp2"
"2630","HMK027","Ficedula1 albicollis",1997,122.846,-0.192331808613633,178,"predation","spp2"
"2631","HMK027","Ficedula1 albicollis",1998,115.308,-0.192331808613633,178,"predation","spp2"
"2632","HMK027","Ficedula1 albicollis",2000,113.462,-0.192331808613633,178,"predation","spp2"
"2633","HMK027","Ficedula1 albicollis",2001,118.692,-0.192331808613633,178,"predation","spp2"
"2634","HMK027","Ficedula1 albicollis",2002,115.846,-0.192331808613633,178,"predation","spp2"
