studyid,studylocation,datasource,methods,site,envfactor,envparameter,sampleduration,seasonalblock,envtype,year,envunits,envvalue,species,phenophase,extra
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1993,C,15.864516,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1994,C,12.474194,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1995,C,12.290323,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1996,C,13.306452,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1997,C,13.912903,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1998,C,12.696774,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1999,C,12.819355,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,2000,C,14.919355,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,2001,C,15.558065,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,2002,C,17.009677,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,2003,C,16.835484,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,2004,C,12.996774,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,2005,C,15.3,Glis glis,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1955,C,10.9,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1956,C,12.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1957,C,10.2,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1958,C,14.6,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1959,C,13.5,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1960,C,13.6,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1961,C,10.7,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1962,C,10.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1963,C,12.9,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1964,C,14.3,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1965,C,12.2,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1966,C,13.7,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1967,C,13.5,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1968,C,12.2,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1969,C,14.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1970,C,12.1,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1971,C,15.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1972,C,12.1,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1973,C,14.3,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1974,C,11.9,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1975,C,13.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1976,C,14.6,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1977,C,13.2,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1978,C,12,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1979,C,13.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1980,C,11.8,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1981,C,13.6,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1982,C,13.5,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1983,C,12.3,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1984,C,11,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1985,C,14.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1986,C,15.7,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1987,C,10.6,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1988,C,15.9,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1989,C,15.2,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1990,C,15.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1991,C,10.2,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1992,C,16.1,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1993,C,16.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1994,C,14.2,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1995,C,13.7,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1996,C,12.2,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1997,C,13.7,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1998,C,14.7,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,1999,C,14.7,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2000,C,15.4,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2001,C,15.6,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2002,C,14.1,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2003,C,15.3,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2004,C,11.9,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2005,C,13.5,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2006,C,13.9,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2007,C,15.1,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2008,C,15.6,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2009,C,14.5,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2010,C,11.7,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2011,C,14.8,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2012,C,15.6,all,NA,NA
HMK042,"Nuremberg, Germany",download,weather station,NA,temperature,mean,monthly,may,air,2013,C,12.3,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1975,C,-0.01843,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1976,C,-0.270093,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1977,C,1.481926,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1978,C,-3.201077,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1979,C,1.743231,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1980,C,0.078733,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1981,C,-0.165737,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1982,C,0.471113,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1983,C,-0.759763,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1984,C,-0.324233,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1985,C,-0.49528,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1986,C,0.121267,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1987,C,1.622027,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1988,C,0.898257,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1989,C,0.91133,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1990,C,-2.679893,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1991,C,1.669837,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1992,C,-0.579383,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1993,C,-0.046877,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1994,C,0.484097,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1995,C,-1.366993,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1996,C,-1.262533,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1997,C,2.48707,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1998,C,1.120075,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,1999,C,-1.441367,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,2000,C,0.7225,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,2001,C,0.0011,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,2002,C,-0.281433,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,2003,C,-0.37942,all,NA,NA
HMK043,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,interannual difference,monthly,april-june,water,2004,C,NA,all,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1983,score,3.41818,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1984,score,1.67273,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1985,score,-0.557576,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1986,score,0.606061,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1987,score,-0.654545,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1988,score,0.751515,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1989,score,5.06667,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1990,score,4,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1991,score,1.13939,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1992,score,3.32121,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1993,score,2.69091,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1994,score,3.12727,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1995,score,3.95152,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1996,score,-3.41818,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1997,score,-0.072727,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1998,score,0.751515,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,1999,score,1.72121,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,2000,score,2.83636,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,2001,score,-1.72121,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,2002,score,0.89697,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,2003,score,0.315152,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,2004,score,0.024242,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,2005,score,0.266667,Rissa2 tridactyla,NA,NA
SET005,North Sea,paper,station,NA,atmospheric pressure,North Atlantic Oscillation,bimonthly,winter,air,2006,score,-0.993939,Rissa2 tridactyla,NA,NA
