studyid,site,predictunits,predictvalue,genus,species,genus_2nd,spp_2nd,phenophase,pheno,phenounits,phenovalue,phenofreq,phenovarunit,phenovarvalue,fitnesscomp,fitnessunit,fitnessvalue,fitnessvarunit,fitnessvarvalue,
HMK034,NA,year,1980,Phytoplankton2,spp.,NA,NA,growth,start,doy,108.621,daily,,,,,,,
HMK034,NA,year,1981,Phytoplankton2,spp.,NA,NA,growth,start,doy,95.1724,daily,,,,,,,
HMK034,NA,year,1982,Phytoplankton2,spp.,NA,NA,growth,start,doy,118.966,daily,,,,,,,
HMK034,NA,year,1983,Phytoplankton2,spp.,NA,NA,growth,start,doy,102.414,daily,,,,,,,
HMK034,NA,year,1984,Phytoplankton2,spp.,NA,NA,growth,start,doy,121.034,daily,,,,,,,
HMK034,NA,year,1986,Phytoplankton2,spp.,NA,NA,growth,start,doy,116.897,daily,,,,,,,
HMK034,NA,year,1988,Phytoplankton2,spp.,NA,NA,growth,start,doy,93.1034,daily,,,,,,,
HMK034,NA,year,1990,Phytoplankton2,spp.,NA,NA,growth,start,doy,96.2069,daily,,,,,,,
HMK034,NA,year,1991,Phytoplankton2,spp.,NA,NA,growth,start,doy,92.069,daily,,,,,,,
HMK034,NA,year,1992,Phytoplankton2,spp.,NA,NA,growth,start,doy,101.379,daily,,,,,,,
HMK034,NA,year,1993,Phytoplankton2,spp.,NA,NA,growth,start,doy,88.9655,daily,,,,,,,
HMK034,NA,year,1994,Phytoplankton2,spp.,NA,NA,growth,start,doy,87.931,daily,,,,,,,
HMK035,NA,year,1951,Acartia,hudsonica,NA,NA,spring increase,start,doy,120.852,daily,,,,,,,
HMK035,NA,year,1958,Acartia,hudsonica,NA,NA,spring increase,start,doy,119.951,daily,,,,,,,
HMK035,NA,year,1973,Acartia,hudsonica,NA,NA,spring increase,start,doy,108.348,daily,,,,,,,
HMK035,NA,year,1976,Acartia,hudsonica,NA,NA,spring increase,start,doy,80.741,daily,,,,,,,
HMK035,NA,year,1982,Acartia,hudsonica,NA,NA,spring increase,start,doy,137.629,daily,,,,,,,
HMK035,NA,year,1983,Acartia,hudsonica,NA,NA,spring increase,start,doy,94.353,daily,,,,,,,
HMK035,NA,year,2000,Acartia,hudsonica,NA,NA,spring increase,start,doy,76.3805,daily,,,,,,,
HMK035,NA,year,2001,Acartia,hudsonica,NA,NA,spring increase,start,doy,68.0207,daily,,,,,,,
HMK035,NA,year,2002,Acartia,hudsonica,NA,NA,spring increase,start,doy,43.51815,daily,,,,,,,
HMK035,NA,year,2003,Acartia,hudsonica,NA,NA,spring increase,start,doy,66.3638,daily,,,,,,,
HMK035,NA,year,2004,Acartia,hudsonica,NA,NA,spring increase,start,doy,80.4109,daily,,,,,,,
HMK035,NA,year,1951,Mnemiopsis2,leidyi,NA,NA,first appearance,start,doy,217.44,daily,,,,,,,
HMK035,NA,year,1973,Mnemiopsis2,leidyi,NA,NA,first appearance,start,doy,194.85,daily,,,,,,,
HMK035,NA,year,1976,Mnemiopsis2,leidyi,NA,NA,first appearance,start,doy,207.656,daily,,,,,,,
HMK035,NA,year,2000,Mnemiopsis2,leidyi,NA,NA,first appearance,start,doy,175.688,daily,,,,,,,
HMK035,NA,year,2001,Mnemiopsis2,leidyi,NA,NA,first appearance,start,doy,171.263,daily,,,,,,,
HMK035,NA,year,2002,Mnemiopsis2,leidyi,NA,NA,first appearance,start,doy,138.1635,daily,,,,,,,
HMK035,NA,year,2003,Mnemiopsis2,leidyi,NA,NA,first appearance,start,doy,164.859,daily,,,,,,,
HMK035,NA,year,2004,Mnemiopsis2,leidyi,NA,NA,first appearance,start,doy,158.628,daily,,,,,,,
HMK036,NA,year,1975,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,125.5891,weekly,,,,,,,
HMK036,NA,year,1976,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,118.188,weekly,,,,,,,
HMK036,NA,year,1977,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,132.5079,weekly,,,,,,,
HMK036,NA,year,1978,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,111.8684,weekly,,,,,,,
HMK036,NA,year,1979,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,139.9566,weekly,,,,,,,
HMK036,NA,year,1980,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,104.4869,weekly,,,,,,,
HMK036,NA,year,1981,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,132.58,weekly,,,,,,,
HMK036,NA,year,1982,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,97.6353,weekly,,,,,,,
HMK036,NA,year,1983,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,118.8369,weekly,,,,,,,
HMK036,NA,year,1984,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,105.0868,weekly,,,,,,,
HMK036,NA,year,1985,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,125.7606,weekly,,,,,,,
HMK036,NA,year,1986,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,153.3245,weekly,,,,,,,
HMK036,NA,year,1987,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,133.2121,weekly,,,,,,,
HMK036,NA,year,1988,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,118.9342,weekly,,,,,,,
HMK036,NA,year,1989,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,126.3626,weekly,,,,,,,
HMK036,NA,year,1990,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,98.3045,weekly,,,,,,,
HMK036,NA,year,1991,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,112.0952,weekly,,,,,,,
HMK036,NA,year,1992,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,90.923,weekly,,,,,,,
HMK036,NA,year,1993,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,112.1295,weekly,,,,,,,
HMK036,NA,year,1994,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,112.147,weekly,,,,,,,
HMK036,NA,year,1995,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,104.7508,weekly,,,,,,,
HMK036,NA,year,1996,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,132.8439,weekly,,,,,,,
HMK036,NA,year,1997,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,91.0098,weekly,,,,,,,
HMK036,NA,year,1998,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,105.3325,weekly,,,,,,,
HMK036,NA,year,1999,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,112.2366,weekly,,,,,,,
HMK036,NA,year,2000,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,105.3703,weekly,,,,,,,
HMK036,NA,year,2001,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,126.042,weekly,,,,,,,
HMK036,NA,year,2002,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,84.2107,weekly,,,,,,,
HMK036,NA,year,2003,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,104.8873,weekly,,,,,,,
HMK036,NA,year,2004,Copepod1,spp.,NA,NA,10% cumulative density,start,doy,105.4347,weekly,,,,,,,
HMK036,NA,year,1975,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,43.9024,weekly,,,,,,,
HMK036,NA,year,1976,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,66.3415,weekly,,,,,,,
HMK036,NA,year,1977,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,60.9756,weekly,,,,,,,
HMK036,NA,year,1978,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,53.1707,weekly,,,,,,,
HMK036,NA,year,1979,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,68.2927,weekly,,,,,,,
HMK036,NA,year,1980,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,81.9512,weekly,,,,,,,
HMK036,NA,year,1981,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,47.8049,weekly,,,,,,,
HMK036,NA,year,1982,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,81.9512,weekly,,,,,,,
HMK036,NA,year,1983,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,75.6098,weekly,,,,,,,
HMK036,NA,year,1984,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,44.878,weekly,,,,,,,
HMK036,NA,year,1985,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,77.561,weekly,,,,,,,
HMK036,NA,year,1986,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,55.6098,weekly,,,,,,,
HMK036,NA,year,1987,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,67.3171,weekly,,,,,,,
HMK036,NA,year,1988,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,68.2927,weekly,,,,,,,
HMK036,NA,year,1989,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,55.122,weekly,,,,,,,
HMK036,NA,year,1990,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,62.9268,weekly,,,,,,,
HMK036,NA,year,1991,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,69.7561,weekly,,,,,,,
HMK036,NA,year,1992,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,58.0488,weekly,,,,,,,
HMK036,NA,year,1993,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,71.7073,weekly,,,,,,,
HMK036,NA,year,1994,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,55.6098,weekly,,,,,,,
HMK036,NA,year,1995,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,51.2195,weekly,,,,,,,
HMK036,NA,year,1996,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,84.3902,weekly,,,,,,,
HMK036,NA,year,1997,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,65.8537,weekly,,,,,,,
HMK036,NA,year,1998,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,50.2439,weekly,,,,,,,
HMK036,NA,year,1999,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,69.2683,weekly,,,,,,,
HMK036,NA,year,2000,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,58.5366,weekly,,,,,,,
HMK036,NA,year,2001,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,74.6341,weekly,,,,,,,
HMK036,NA,year,2002,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,48.2927,weekly,,,,,,,
HMK036,NA,year,2003,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,61.4634,weekly,,,,,,,
HMK036,NA,year,2004,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,61.4634,weekly,,,,,,,
HMK036,NA,year,2005,Diatom3,spp.,NA,NA,mean diatom day,peak,doy,37.561,weekly,,,,,,,
HMK037,NA,year,1976,Daphnia2,spp.,NA,NA,spring peak,peak,doy,173.066,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1977,Daphnia2,spp.,NA,NA,spring peak,peak,doy,164.008,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1978,Daphnia2,spp.,NA,NA,spring peak,peak,doy,171.446,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1979,Daphnia2,spp.,NA,NA,spring peak,peak,doy,155.331,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1980,Daphnia2,spp.,NA,NA,spring peak,peak,doy,161.289,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1981,Daphnia2,spp.,NA,NA,spring peak,peak,doy,146.033,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1982,Daphnia2,spp.,NA,NA,spring peak,peak,doy,157.81,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1983,Daphnia2,spp.,NA,NA,spring peak,peak,doy,136.736,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1984,Daphnia2,spp.,NA,NA,spring peak,peak,doy,182.983,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1985,Daphnia2,spp.,NA,NA,spring peak,peak,doy,134.876,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1986,Daphnia2,spp.,NA,NA,spring peak,peak,doy,146.033,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1987,Daphnia2,spp.,NA,NA,spring peak,peak,doy,137.975,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1988,Daphnia2,spp.,NA,NA,spring peak,peak,doy,138.975,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1989,Daphnia2,spp.,NA,NA,spring peak,peak,doy,156.57,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1990,Daphnia2,spp.,NA,NA,spring peak,peak,doy,162.769,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1991,Daphnia2,spp.,NA,NA,spring peak,peak,doy,180.744,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1992,Daphnia2,spp.,NA,NA,spring peak,peak,doy,133.397,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1993,Daphnia2,spp.,NA,NA,spring peak,peak,doy,156.57,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1994,Daphnia2,spp.,NA,NA,spring peak,peak,doy,136.116,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1995,Daphnia2,spp.,NA,NA,spring peak,peak,doy,150.372,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1996,Daphnia2,spp.,NA,NA,spring peak,peak,doy,168.107,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1997,Daphnia2,spp.,NA,NA,spring peak,peak,doy,165.868,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1998,Daphnia2,spp.,NA,NA,spring peak,peak,doy,124.339,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1999,Daphnia2,spp.,NA,NA,spring peak,peak,doy,192.521,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,2000,Daphnia2,spp.,NA,NA,spring peak,peak,doy,163.149,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,2001,Daphnia2,spp.,NA,NA,spring peak,peak,doy,148.512,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,2002,Daphnia2,spp.,NA,NA,spring peak,peak,doy,156.57,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1963,Diatom4,spp.,NA,NA,spring peak,peak,doy,133.271,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1964,Diatom4,spp.,NA,NA,spring peak,peak,doy,125.938,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1965,Diatom4,spp.,NA,NA,spring peak,peak,doy,124.938,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1966,Diatom4,spp.,NA,NA,spring peak,peak,doy,129.625,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1967,Diatom4,spp.,NA,NA,spring peak,peak,doy,129.104,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1968,Diatom4,spp.,NA,NA,spring peak,peak,doy,136.354,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1969,Diatom4,spp.,NA,NA,spring peak,peak,doy,125.979,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1970,Diatom4,spp.,NA,NA,spring peak,peak,doy,132.75,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1971,Diatom4,spp.,NA,NA,spring peak,peak,doy,131.188,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1972,Diatom4,spp.,NA,NA,spring peak,peak,doy,125.417,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1973,Diatom4,spp.,NA,NA,spring peak,peak,doy,105.667,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1974,Diatom4,spp.,NA,NA,spring peak,peak,doy,132.229,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1975,Diatom4,spp.,NA,NA,spring peak,peak,doy,118.167,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1976,Diatom4,spp.,NA,NA,spring peak,peak,doy,93.6458,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1977,Diatom4,spp.,NA,NA,spring peak,peak,doy,112.438,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1978,Diatom4,spp.,NA,NA,spring peak,peak,doy,87.4375,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1979,Diatom4,spp.,NA,NA,spring peak,peak,doy,120.25,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1980,Diatom4,spp.,NA,NA,spring peak,peak,doy,77.5,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1981,Diatom4,spp.,NA,NA,spring peak,peak,doy,140.042,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1982,Diatom4,spp.,NA,NA,spring peak,peak,doy,134.313,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1983,Diatom4,spp.,NA,NA,spring peak,peak,doy,115.563,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1984,Diatom4,spp.,NA,NA,spring peak,peak,doy,109.271,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1985,Diatom4,spp.,NA,NA,spring peak,peak,doy,121.292,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1986,Diatom4,spp.,NA,NA,spring peak,peak,doy,96.8125,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1987,Diatom4,spp.,NA,NA,spring peak,peak,doy,109.833,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1988,Diatom4,spp.,NA,NA,spring peak,peak,doy,124.896,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1989,Diatom4,spp.,NA,NA,spring peak,peak,doy,107.75,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1990,Diatom4,spp.,NA,NA,spring peak,peak,doy,98.8958,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1991,Diatom4,spp.,NA,NA,spring peak,peak,doy,111.917,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1992,Diatom4,spp.,NA,NA,spring peak,peak,doy,69.1667,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1993,Diatom4,spp.,NA,NA,spring peak,peak,doy,93.1667,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1994,Diatom4,spp.,NA,NA,spring peak,peak,doy,110.354,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1995,Diatom4,spp.,NA,NA,spring peak,peak,doy,107.229,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1996,Diatom4,spp.,NA,NA,spring peak,peak,doy,107.188,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1997,Diatom4,spp.,NA,NA,spring peak,peak,doy,120.771,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1998,Diatom4,spp.,NA,NA,spring peak,peak,doy,84.3125,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1999,Diatom4,spp.,NA,NA,spring peak,peak,doy,109.833,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,2000,Diatom4,spp.,NA,NA,spring peak,peak,doy,94.1667,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,2001,Diatom4,spp.,NA,NA,spring peak,peak,doy,100.458,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,2002,Diatom4,spp.,NA,NA,spring peak,peak,doy,100.458,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1962,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,133.636,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1963,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,148.636,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1964,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,156.455,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1965,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,145.909,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1966,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,158.182,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1967,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,136.364,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1968,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,135.318,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1969,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,140.455,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1970,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,167.045,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1971,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,129.545,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1972,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,138.045,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1973,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,106.364,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1974,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,128.864,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1975,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,141.818,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1976,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,141.136,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1977,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,117.273,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1978,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,99.5455,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1979,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,113.864,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1981,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,139.773,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1982,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,145.227,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1983,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,128.864,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1984,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,127.818,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1985,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,128.182,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1986,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,132.273,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1987,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,109.091,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1988,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,123.045,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1989,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,145.227,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1990,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,134.318,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1991,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,139.773,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1992,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,96.4545,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1993,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,122.045,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1994,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,129.545,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1995,Keratella2,cochlearis,NA,NA,spring peak,peak,doy,128.864,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1964,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,155.643,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1965,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,125.179,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1966,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,136.786,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1967,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,123.393,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1968,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,122.607,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1969,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,140.357,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1970,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,119.821,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1971,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,126.071,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1972,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,131.536,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1973,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,130.536,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1974,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,121.607,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1975,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,118.929,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1976,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,126.179,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1977,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,116.25,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1978,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,122.5,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1979,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,108.214,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1980,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,120.821,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1981,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,125.179,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1982,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,158.214,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1983,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,136.786,weekly,NA,NA,NA,NA,NA,NA,NA
HMK037,NA,year,1984,Leptodiaptomus,ashlandi,NA,NA,spring peak,peak,doy,113.679,weekly,NA,NA,NA,NA,NA,NA,NA
